locus	kind	key	value
IGH	dlen	IGHD7-27*01:1	4.3256028e-10
IGH	dlen	IGHD7-27*01:2	0.011367707
IGH	dlen	IGHD7-27*01:3	7.5538483e-12
IGH	dlen	IGHD7-27*01:4	1.5780337e-10
IGH	dlen	IGHD7-27*01:5	1.1921128e-12
IGH	dlen	IGHD7-27*01:6	5.5248686e-07
IGH	dlen	IGHD7-27*01:7	0.0053332234
IGH	dlen	IGHD7-27*01:8	0.45709301
IGH	dlen	IGHD7-27*01:9	0.1423117
IGH	dlen	IGHD7-27*01:10	0.22193065
IGH	dlen	IGHD7-27*01:11	0.080524621
IGH	dlen	IGHD7-27*01:12	0.033781521
IGH	dlen	IGHD7-27*01:13	0.046070369
IGH	dlen	IGHD7-27*01:14	0.0015866458
IGH	d_given_j	IGHD1-1*01|IGHJ1*01	0.0015227079
IGH	d_given_j	IGHD1-7*01|IGHJ1*01	0.0030452061
IGH	d_given_j	IGHD1-14*01|IGHJ1*01	4.4406203e-65
IGH	d_given_j	IGHD1-14*02|IGHJ1*01	4.2366246e-95
IGH	d_given_j	IGHD1-20*01|IGHJ1*01	0.0015224782
IGH	d_given_j	IGHD1-26*01|IGHJ1*01	0.021231241
IGH	d_given_j	IGHD2-2*01|IGHJ1*01	0.037919045
IGH	d_given_j	IGHD2-2*02|IGHJ1*01	0.036923729
IGH	d_given_j	IGHD2-8*01|IGHJ1*01	0.022673916
IGH	d_given_j	IGHD2-8*02|IGHJ1*01	0.013759879
IGH	d_given_j	IGHD2-15*01|IGHJ1*01	0.21484448
IGH	d_given_j	IGHD2-21*01|IGHJ1*01	0.042229059
IGH	d_given_j	IGHD2-21*02|IGHJ1*01	0.025702461
IGH	d_given_j	IGHD3-3*01|IGHJ1*01	0.030898351
IGH	d_given_j	IGHD3-9*01|IGHJ1*01	0.016833156
IGH	d_given_j	IGHD3-10*01|IGHJ1*01	0.016046437
IGH	d_given_j	IGHD3-10*02|IGHJ1*01	0.023803952
IGH	d_given_j	IGHD3-16*01|IGHJ1*01	0.018468719
IGH	d_given_j	IGHD3-16*02|IGHJ1*01	0.0044848874
IGH	d_given_j	IGHD3-22*01|IGHJ1*01	0.13918349
IGH	d_given_j	IGHD4-4*01|IGHJ1*01	0.0026614334
IGH	d_given_j	IGHD4-11*01|IGHJ1*01	0.0026659268
IGH	d_given_j	IGHD4-17*01|IGHJ1*01	0.054531558
IGH	d_given_j	IGHD4-23*01|IGHJ1*01	0.0060514142
IGH	d_given_j	IGHD4-23*02|IGHJ1*01	0.0024185315
IGH	d_given_j	IGHD5-5*01|IGHJ1*01	0.0019137989
IGH	d_given_j	IGHD5-12*01|IGHJ1*01	0.011207017
IGH	d_given_j	IGHD5-18*01|IGHJ1*01	0.0019227885
IGH	d_given_j	IGHD5-24*01|IGHJ1*01	0.010554345
IGH	d_given_j	IGHD6-6*01|IGHJ1*01	0.0096791744
IGH	d_given_j	IGHD6-13*01|IGHJ1*01	0.089660997
IGH	d_given_j	IGHD6-19*01|IGHJ1*01	0.12915559
IGH	d_given_j	IGHD6-25*01|IGHJ1*01	0.003410437
IGH	d_given_j	IGHD6-25*02|IGHJ1*01	0.0030737878
IGH	d_given_j	IGHD7-27*01|IGHJ1*01	3.2347544e-64
IGH	d_given_j	IGHD1-1*01|IGHJ2*01	0.006491549
IGH	d_given_j	IGHD1-7*01|IGHJ2*01	0.0083494572
IGH	d_given_j	IGHD1-14*01|IGHJ2*01	5.4138238e-21
IGH	d_given_j	IGHD1-20*01|IGHJ2*01	0.0016377545
IGH	d_given_j	IGHD1-26*01|IGHJ2*01	0.011472452
IGH	d_given_j	IGHD2-2*01|IGHJ2*01	0.038951099
IGH	d_given_j	IGHD2-2*02|IGHJ2*01	0.039651147
IGH	d_given_j	IGHD2-8*01|IGHJ2*01	0.018607977
IGH	d_given_j	IGHD2-8*02|IGHJ2*01	0.020936151
IGH	d_given_j	IGHD2-15*01|IGHJ2*01	0.13398483
IGH	d_given_j	IGHD2-21*01|IGHJ2*01	0.043407654
IGH	d_given_j	IGHD2-21*02|IGHJ2*01	0.017033703
IGH	d_given_j	IGHD3-3*01|IGHJ2*01	0.065260816
IGH	d_given_j	IGHD3-9*01|IGHJ2*01	0.019503513
IGH	d_given_j	IGHD3-10*01|IGHJ2*01	0.016958143
IGH	d_given_j	IGHD3-10*02|IGHJ2*01	0.035375463
IGH	d_given_j	IGHD3-16*01|IGHJ2*01	0.011477869
IGH	d_given_j	IGHD3-16*02|IGHJ2*01	0.0093020168
IGH	d_given_j	IGHD3-22*01|IGHJ2*01	0.14733848
IGH	d_given_j	IGHD4-4*01|IGHJ2*01	0.0038415902
IGH	d_given_j	IGHD4-11*01|IGHJ2*01	0.0035319552
IGH	d_given_j	IGHD4-17*01|IGHJ2*01	0.097165263
IGH	d_given_j	IGHD4-23*01|IGHJ2*01	0.018656717
IGH	d_given_j	IGHD4-23*02|IGHJ2*01	0.0049690149
IGH	d_given_j	IGHD5-5*01|IGHJ2*01	0.0063993664
IGH	d_given_j	IGHD5-12*01|IGHJ2*01	0.013401826
IGH	d_given_j	IGHD5-18*01|IGHJ2*01	0.006384114
IGH	d_given_j	IGHD5-24*01|IGHJ2*01	0.013969406
IGH	d_given_j	IGHD6-6*01|IGHJ2*01	0.022424312
IGH	d_given_j	IGHD6-13*01|IGHJ2*01	0.0570318
IGH	d_given_j	IGHD6-19*01|IGHJ2*01	0.095247617
IGH	d_given_j	IGHD6-25*01|IGHJ2*01	0.0042033478
IGH	d_given_j	IGHD6-25*02|IGHJ2*01	0.0015138996
IGH	d_given_j	IGHD7-27*01|IGHJ2*01	0.0055196871
IGH	d_given_j	IGHD1-1*01|IGHJ3*01	0.0016226732
IGH	d_given_j	IGHD1-7*01|IGHJ3*01	0.0052238219
IGH	d_given_j	IGHD1-14*01|IGHJ3*01	0.00040131471
IGH	d_given_j	IGHD1-14*02|IGHJ3*01	0.0006212108
IGH	d_given_j	IGHD1-20*01|IGHJ3*01	0.0065495698
IGH	d_given_j	IGHD1-26*01|IGHJ3*01	0.01953684
IGH	d_given_j	IGHD2-2*01|IGHJ3*01	0.058475585
IGH	d_given_j	IGHD2-2*02|IGHJ3*01	0.050443324
IGH	d_given_j	IGHD2-8*01|IGHJ3*01	0.02105316
IGH	d_given_j	IGHD2-8*02|IGHJ3*01	0.0089299079
IGH	d_given_j	IGHD2-15*01|IGHJ3*01	0.15445327
IGH	d_given_j	IGHD2-21*01|IGHJ3*01	0.022593985
IGH	d_given_j	IGHD2-21*02|IGHJ3*01	0.014046951
IGH	d_given_j	IGHD3-3*01|IGHJ3*01	0.062283949
IGH	d_given_j	IGHD3-9*01|IGHJ3*01	0.024264036
IGH	d_given_j	IGHD3-10*01|IGHJ3*01	0.02287067
IGH	d_given_j	IGHD3-10*02|IGHJ3*01	0.056483392
IGH	d_given_j	IGHD3-16*01|IGHJ3*01	0.032452532
IGH	d_given_j	IGHD3-16*02|IGHJ3*01	0.010066545
IGH	d_given_j	IGHD3-22*01|IGHJ3*01	0.1492872
IGH	d_given_j	IGHD4-4*01|IGHJ3*01	0.0024383862
IGH	d_given_j	IGHD4-11*01|IGHJ3*01	0.002448849
IGH	d_given_j	IGHD4-17*01|IGHJ3*01	0.052474197
IGH	d_given_j	IGHD4-23*01|IGHJ3*01	0.0077841123
IGH	d_given_j	IGHD4-23*02|IGHJ3*01	0.0033801104
IGH	d_given_j	IGHD5-5*01|IGHJ3*01	0.0056510214
IGH	d_given_j	IGHD5-12*01|IGHJ3*01	0.022175826
IGH	d_given_j	IGHD5-18*01|IGHJ3*01	0.0056261604
IGH	d_given_j	IGHD5-24*01|IGHJ3*01	0.0086245842
IGH	d_given_j	IGHD6-6*01|IGHJ3*01	0.023946854
IGH	d_given_j	IGHD6-13*01|IGHJ3*01	0.05355956
IGH	d_given_j	IGHD6-19*01|IGHJ3*01	0.083098969
IGH	d_given_j	IGHD6-25*01|IGHJ3*01	0.0046269411
IGH	d_given_j	IGHD6-25*02|IGHJ3*01	0.0021772865
IGH	d_given_j	IGHD7-27*01|IGHJ3*01	0.00032719779
IGH	d_given_j	IGHD1-1*01|IGHJ4*01	0.013422042
IGH	d_given_j	IGHD1-7*01|IGHJ4*01	0.007959916
IGH	d_given_j	IGHD1-14*01|IGHJ4*01	0.00031662453
IGH	d_given_j	IGHD1-14*02|IGHJ4*01	0.00032484984
IGH	d_given_j	IGHD1-20*01|IGHJ4*01	0.0045177366
IGH	d_given_j	IGHD1-26*01|IGHJ4*01	0.020765268
IGH	d_given_j	IGHD2-2*01|IGHJ4*01	0.058053322
IGH	d_given_j	IGHD2-2*02|IGHJ4*01	0.046756977
IGH	d_given_j	IGHD2-8*01|IGHJ4*01	0.019867316
IGH	d_given_j	IGHD2-8*02|IGHJ4*01	0.013384023
IGH	d_given_j	IGHD2-15*01|IGHJ4*01	0.12796563
IGH	d_given_j	IGHD2-21*01|IGHJ4*01	0.020481992
IGH	d_given_j	IGHD2-21*02|IGHJ4*01	0.0087473075
IGH	d_given_j	IGHD3-3*01|IGHJ4*01	0.067745469
IGH	d_given_j	IGHD3-9*01|IGHJ4*01	0.029175034
IGH	d_given_j	IGHD3-10*01|IGHJ4*01	0.031880351
IGH	d_given_j	IGHD3-10*02|IGHJ4*01	0.04403951
IGH	d_given_j	IGHD3-16*01|IGHJ4*01	0.026455267
IGH	d_given_j	IGHD3-16*02|IGHJ4*01	0.014532456
IGH	d_given_j	IGHD3-22*01|IGHJ4*01	0.12357899
IGH	d_given_j	IGHD4-4*01|IGHJ4*01	0.0040401249
IGH	d_given_j	IGHD4-11*01|IGHJ4*01	0.0040455841
IGH	d_given_j	IGHD4-17*01|IGHJ4*01	0.048096284
IGH	d_given_j	IGHD4-23*01|IGHJ4*01	0.0062665493
IGH	d_given_j	IGHD4-23*02|IGHJ4*01	0.0024052025
IGH	d_given_j	IGHD5-5*01|IGHJ4*01	0.009005076
IGH	d_given_j	IGHD5-12*01|IGHJ4*01	0.026815116
IGH	d_given_j	IGHD5-18*01|IGHJ4*01	0.0090121215
IGH	d_given_j	IGHD5-24*01|IGHJ4*01	0.0076482752
IGH	d_given_j	IGHD6-6*01|IGHJ4*01	0.029900841
IGH	d_given_j	IGHD6-13*01|IGHJ4*01	0.068263378
IGH	d_given_j	IGHD6-19*01|IGHJ4*01	0.098008045
IGH	d_given_j	IGHD6-25*01|IGHJ4*01	0.0042050346
IGH	d_given_j	IGHD6-25*02|IGHJ4*01	0.0011115991
IGH	d_given_j	IGHD7-27*01|IGHJ4*01	0.0012066888
IGH	d_given_j	IGHD1-1*01|IGHJ5*01	0.0020619494
IGH	d_given_j	IGHD1-7*01|IGHJ5*01	0.012022622
IGH	d_given_j	IGHD1-14*01|IGHJ5*01	0.00032382365
IGH	d_given_j	IGHD1-14*02|IGHJ5*01	0.00056178801
IGH	d_given_j	IGHD1-20*01|IGHJ5*01	0.007634186
IGH	d_given_j	IGHD1-26*01|IGHJ5*01	0.01298742
IGH	d_given_j	IGHD2-2*01|IGHJ5*01	0.10132772
IGH	d_given_j	IGHD2-2*02|IGHJ5*01	0.084110453
IGH	d_given_j	IGHD2-8*01|IGHJ5*01	0.027981214
IGH	d_given_j	IGHD2-8*02|IGHJ5*01	0.016117499
IGH	d_given_j	IGHD2-15*01|IGHJ5*01	0.14044961
IGH	d_given_j	IGHD2-21*01|IGHJ5*01	0.015084554
IGH	d_given_j	IGHD2-21*02|IGHJ5*01	0.0040196724
IGH	d_given_j	IGHD3-3*01|IGHJ5*01	0.087655482
IGH	d_given_j	IGHD3-9*01|IGHJ5*01	0.029004225
IGH	d_given_j	IGHD3-10*01|IGHJ5*01	0.042452813
IGH	d_given_j	IGHD3-10*02|IGHJ5*01	0.058544491
IGH	d_given_j	IGHD3-16*01|IGHJ5*01	0.012460574
IGH	d_given_j	IGHD3-16*02|IGHJ5*01	0.0075603634
IGH	d_given_j	IGHD3-22*01|IGHJ5*01	0.076553217
IGH	d_given_j	IGHD4-4*01|IGHJ5*01	0.0065718669
IGH	d_given_j	IGHD4-11*01|IGHJ5*01	0.0065886437
IGH	d_given_j	IGHD4-17*01|IGHJ5*01	0.036005886
IGH	d_given_j	IGHD4-23*01|IGHJ5*01	0.0051533398
IGH	d_given_j	IGHD4-23*02|IGHJ5*01	0.0034002151
IGH	d_given_j	IGHD5-5*01|IGHJ5*01	0.005402393
IGH	d_given_j	IGHD5-12*01|IGHJ5*01	0.015661813
IGH	d_given_j	IGHD5-18*01|IGHJ5*01	0.0054086915
IGH	d_given_j	IGHD5-24*01|IGHJ5*01	0.0027546485
IGH	d_given_j	IGHD6-6*01|IGHJ5*01	0.0307275
IGH	d_given_j	IGHD6-13*01|IGHJ5*01	0.075527673
IGH	d_given_j	IGHD6-19*01|IGHJ5*01	0.061782304
IGH	d_given_j	IGHD6-25*01|IGHJ5*01	0.003393239
IGH	d_given_j	IGHD6-25*02|IGHJ5*01	0.0017529874
IGH	d_given_j	IGHD7-27*01|IGHJ5*01	0.00095512237
IGH	d_given_j	IGHD1-1*01|IGHJ6*01	0.001819158
IGH	d_given_j	IGHD1-7*01|IGHJ6*01	0.0069537142
IGH	d_given_j	IGHD1-14*01|IGHJ6*01	0.00044183236
IGH	d_given_j	IGHD1-14*02|IGHJ6*01	0.00046817446
IGH	d_given_j	IGHD1-20*01|IGHJ6*01	0.003817687
IGH	d_given_j	IGHD1-26*01|IGHJ6*01	0.00093860837
IGH	d_given_j	IGHD2-2*01|IGHJ6*01	0.22371255
IGH	d_given_j	IGHD2-2*02|IGHJ6*01	0.021642398
IGH	d_given_j	IGHD2-8*01|IGHJ6*01	0.050729632
IGH	d_given_j	IGHD2-8*02|IGHJ6*01	0.00061504649
IGH	d_given_j	IGHD2-15*01|IGHJ6*01	0.12733639
IGH	d_given_j	IGHD2-21*01|IGHJ6*01	0.00082998676
IGH	d_given_j	IGHD2-21*02|IGHJ6*01	0.0052420787
IGH	d_given_j	IGHD3-3*01|IGHJ6*01	0.17034038
IGH	d_given_j	IGHD3-9*01|IGHJ6*01	0.035223932
IGH	d_given_j	IGHD3-10*01|IGHJ6*01	0.0013141464
IGH	d_given_j	IGHD3-10*02|IGHJ6*01	0.11449013
IGH	d_given_j	IGHD3-16*01|IGHJ6*01	0.020929443
IGH	d_given_j	IGHD3-16*02|IGHJ6*01	0.0040076285
IGH	d_given_j	IGHD3-22*01|IGHJ6*01	0.0032938165
IGH	d_given_j	IGHD4-4*01|IGHJ6*01	0.0099048637
IGH	d_given_j	IGHD4-11*01|IGHJ6*01	0.0099125793
IGH	d_given_j	IGHD4-17*01|IGHJ6*01	0.037587557
IGH	d_given_j	IGHD4-23*01|IGHJ6*01	0.00059105211
IGH	d_given_j	IGHD4-23*02|IGHJ6*01	0.0012909666
IGH	d_given_j	IGHD5-5*01|IGHJ6*01	0.0050250925
IGH	d_given_j	IGHD5-12*01|IGHJ6*01	0.022689879
IGH	d_given_j	IGHD5-18*01|IGHJ6*01	0.0050168115
IGH	d_given_j	IGHD5-24*01|IGHJ6*01	0.00087996734
IGH	d_given_j	IGHD6-6*01|IGHJ6*01	0.031447753
IGH	d_given_j	IGHD6-13*01|IGHJ6*01	0.045239035
IGH	d_given_j	IGHD6-19*01|IGHJ6*01	0.031906396
IGH	d_given_j	IGHD6-25*01|IGHJ6*01	0.0025271519
IGH	d_given_j	IGHD6-25*02|IGHJ6*01	0.0010800651
IGH	d_given_j	IGHD7-27*01|IGHJ6*01	0.00075409673
IGH	d_given_j	IGHD1-1*01|IGHJ6*02	0.00046883823
IGH	d_given_j	IGHD1-7*01|IGHJ6*02	0.0098473995
IGH	d_given_j	IGHD1-14*01|IGHJ6*02	0.00064065287
IGH	d_given_j	IGHD1-14*02|IGHJ6*02	0.00046623209
IGH	d_given_j	IGHD1-20*01|IGHJ6*02	0.0040462247
IGH	d_given_j	IGHD1-26*01|IGHJ6*02	0.019120983
IGH	d_given_j	IGHD2-2*01|IGHJ6*02	0.0064599661
IGH	d_given_j	IGHD2-2*02|IGHJ6*02	0.16921698
IGH	d_given_j	IGHD2-8*01|IGHJ6*02	0.00035248599
IGH	d_given_j	IGHD2-8*02|IGHJ6*02	0.041966318
IGH	d_given_j	IGHD2-15*01|IGHJ6*02	0.083646516
IGH	d_given_j	IGHD2-21*01|IGHJ6*02	0.025850137
IGH	d_given_j	IGHD2-21*02|IGHJ6*02	0.00067070131
IGH	d_given_j	IGHD3-3*01|IGHJ6*02	0.099022184
IGH	d_given_j	IGHD3-9*01|IGHJ6*02	0.034542749
IGH	d_given_j	IGHD3-10*01|IGHJ6*02	0.095645773
IGH	d_given_j	IGHD3-10*02|IGHJ6*02	0.00045890285
IGH	d_given_j	IGHD3-16*01|IGHJ6*02	0.00031458529
IGH	d_given_j	IGHD3-16*02|IGHJ6*02	0.013966428
IGH	d_given_j	IGHD3-22*01|IGHJ6*02	0.11886921
IGH	d_given_j	IGHD4-4*01|IGHJ6*02	0.007457806
IGH	d_given_j	IGHD4-11*01|IGHJ6*02	0.0074411689
IGH	d_given_j	IGHD4-17*01|IGHJ6*02	0.026464379
IGH	d_given_j	IGHD4-23*01|IGHJ6*02	0.0097247187
IGH	d_given_j	IGHD4-23*02|IGHJ6*02	0.0014473821
IGH	d_given_j	IGHD5-5*01|IGHJ6*02	0.011664665
IGH	d_given_j	IGHD5-12*01|IGHJ6*02	0.018055569
IGH	d_given_j	IGHD5-18*01|IGHJ6*02	0.011658394
IGH	d_given_j	IGHD5-24*01|IGHJ6*02	0.0060498908
IGH	d_given_j	IGHD6-6*01|IGHJ6*02	0.037470365
IGH	d_given_j	IGHD6-13*01|IGHJ6*02	0.070436062
IGH	d_given_j	IGHD6-19*01|IGHJ6*02	0.061094298
IGH	d_given_j	IGHD6-25*01|IGHJ6*02	0.0027996582
IGH	d_given_j	IGHD6-25*02|IGHJ6*02	0.0018283052
IGH	d_given_j	IGHD7-27*01|IGHJ6*02	0.00083406513
IGH	d_marginal	IGHD1-1*01	0.0071298514
IGH	d_marginal	IGHD1-7*01	0.0083665388
IGH	d_marginal	IGHD1-14*01	0.00037672227
IGH	d_marginal	IGHD1-14*02	0.00040910997
IGH	d_marginal	IGHD1-20*01	0.0048106487
IGH	d_marginal	IGHD1-26*01	0.015928489
IGH	d_marginal	IGHD2-2*01	0.084405254
IGH	d_marginal	IGHD2-2*02	0.063980552
IGH	d_marginal	IGHD2-8*01	0.023685521
IGH	d_marginal	IGHD2-8*02	0.015259356
IGH	d_marginal	IGHD2-15*01	0.1269296
IGH	d_marginal	IGHD2-21*01	0.01798833
IGH	d_marginal	IGHD2-21*02	0.0071648931
IGH	d_marginal	IGHD3-3*01	0.090848867
IGH	d_marginal	IGHD3-9*01	0.030214336
IGH	d_marginal	IGHD3-10*01	0.035644623
IGH	d_marginal	IGHD3-10*02	0.052402451
IGH	d_marginal	IGHD3-16*01	0.020119651
IGH	d_marginal	IGHD3-16*02	0.011192957
IGH	d_marginal	IGHD3-22*01	0.098466341
IGH	d_marginal	IGHD4-4*01	0.0057027717
IGH	d_marginal	IGHD4-11*01	0.0057027612
IGH	d_marginal	IGHD4-17*01	0.042905792
IGH	d_marginal	IGHD4-23*01	0.0058997615
IGH	d_marginal	IGHD4-23*02	0.0023325468
IGH	d_marginal	IGHD5-5*01	0.0078186824
IGH	d_marginal	IGHD5-12*01	0.022645762
IGH	d_marginal	IGHD5-18*01	0.0078189905
IGH	d_marginal	IGHD5-24*01	0.0058226659
IGH	d_marginal	IGHD6-6*01	0.030457923
IGH	d_marginal	IGHD6-13*01	0.064982431
IGH	d_marginal	IGHD6-19*01	0.076514266
IGH	d_marginal	IGHD6-25*01	0.0036377496
IGH	d_marginal	IGHD6-25*02	0.0013965507
IGH	d_marginal	IGHD7-27*01	0.0010372536
IGH	beta		3.25
TRB	insVD	0	0.049348
TRB	insVD	1	0.0422632
TRB	insVD	2	0.102061
TRB	insVD	3	0.121917
TRB	insVD	4	0.140329
TRB	insVD	5	0.0966883
TRB	insVD	6	0.090034
TRB	insVD	7	0.0788949
TRB	insVD	8	0.0664554
TRB	insVD	9	0.052991
TRB	insVD	10	0.0405784
TRB	insVD	11	0.0313972
TRB	insVD	12	0.0242355
TRB	insVD	13	0.0167197
TRB	insVD	14	0.0117384
TRB	insVD	15	0.0105097
TRB	insVD	16	0.00632114
TRB	insVD	17	0.00382398
TRB	insVD	18	0.00480596
TRB	insVD	19	0.00200817
TRB	insVD	20	0.00176897
TRB	insVD	21	0.000877435
TRB	insVD	22	0.000702611
TRB	insVD	23	0.00117777
TRB	insVD	24	0.000626688
TRB	insVD	25	0.000423878
TRB	insVD	26	0.000186317
TRB	insVD	27	0.000454917
TRB	insVD	30	0.000661927
TRB	insDJ	0	0.0617437
TRB	insDJ	1	0.0361889
TRB	insDJ	2	0.0909608
TRB	insDJ	3	0.105828
TRB	insDJ	4	0.137586
TRB	insDJ	5	0.114643
TRB	insDJ	6	0.0960481
TRB	insDJ	7	0.0814864
TRB	insDJ	8	0.0638634
TRB	insDJ	9	0.0492164
TRB	insDJ	10	0.0393751
TRB	insDJ	11	0.0290524
TRB	insDJ	12	0.0230059
TRB	insDJ	13	0.0164381
TRB	insDJ	14	0.0145157
TRB	insDJ	15	0.0113759
TRB	insDJ	16	0.00579127
TRB	insDJ	17	0.00597164
TRB	insDJ	18	0.00392779
TRB	insDJ	19	0.00296191
TRB	insDJ	20	0.00204381
TRB	insDJ	21	0.00248417
TRB	insDJ	22	0.000909996
TRB	insDJ	23	0.00135102
TRB	insDJ	24	0.000244798
TRB	insDJ	25	0.000452171
TRB	insDJ	26	0.000917052
TRB	insDJ	27	0.000628282
TRB	insDJ	29	1.41295e-05
TRB	insDJ	30	0.000974155
TRB	dlen	TRBD1*01:0	7.705352e-28
TRB	dlen	TRBD1*01:1	1.5338945e-15
TRB	dlen	TRBD1*01:2	0.092065055
TRB	dlen	TRBD1*01:3	0.12083498
TRB	dlen	TRBD1*01:4	0.19755687
TRB	dlen	TRBD1*01:5	0.16286104
TRB	dlen	TRBD1*01:6	0.13886091
TRB	dlen	TRBD1*01:7	0.11355848
TRB	dlen	TRBD1*01:8	0.062516297
TRB	dlen	TRBD1*01:9	0.049895094
TRB	dlen	TRBD1*01:10	0.022472131
TRB	dlen	TRBD1*01:11	0.025506076
TRB	dlen	TRBD1*01:12	0.010615966
TRB	dlen	TRBD1*01:13	0.00076850196
TRB	dlen	TRBD1*01:14	0.0019431747
TRB	dlen	TRBD1*01:15	5.2419397e-05
TRB	dlen	TRBD1*01:16	0.00049300962
TRB	dlen	TRBD2*01:0	4.4516623e-29
TRB	dlen	TRBD2*01:1	6.9067247e-24
TRB	dlen	TRBD2*01:2	0.026617089
TRB	dlen	TRBD2*01:3	0.028344587
TRB	dlen	TRBD2*01:4	0.072029992
TRB	dlen	TRBD2*01:5	0.076523759
TRB	dlen	TRBD2*01:6	0.14645927
TRB	dlen	TRBD2*01:7	0.19240911
TRB	dlen	TRBD2*01:8	0.1630613
TRB	dlen	TRBD2*01:9	0.06655486
TRB	dlen	TRBD2*01:10	0.083604723
TRB	dlen	TRBD2*01:11	0.060275987
TRB	dlen	TRBD2*01:12	0.034201255
TRB	dlen	TRBD2*01:13	0.015418891
TRB	dlen	TRBD2*01:14	0.013326779
TRB	dlen	TRBD2*01:15	0.0085756867
TRB	dlen	TRBD2*01:16	0.0025666617
TRB	dlen	TRBD2*01:17	0.0054541619
TRB	dlen	TRBD2*01:18	0.0011211168
TRB	dlen	TRBD2*01:19	0.0033347559
TRB	dlen	TRBD2*01:21	0.00012002064
TRB	dlen	TRBD2*02:0	7.2188554e-18
TRB	dlen	TRBD2*02:1	0.0224183
TRB	dlen	TRBD2*02:2	0.39643407
TRB	dlen	TRBD2*02:3	0.19971759
TRB	dlen	TRBD2*02:4	0.10954153
TRB	dlen	TRBD2*02:5	0.071234474
TRB	dlen	TRBD2*02:6	0.03184632
TRB	dlen	TRBD2*02:7	0.096175659
TRB	dlen	TRBD2*02:8	0.00014000277
TRB	dlen	TRBD2*02:9	0.00028765376
TRB	dlen	TRBD2*02:10	4.9283422e-06
TRB	dlen	TRBD2*02:11	0.046583178
TRB	dlen	TRBD2*02:12	0.001353485
TRB	dlen	TRBD2*02:14	0.011908728
TRB	dlen	TRBD2*02:15	0.001058856
TRB	dlen	TRBD2*02:16	0.0092552426
TRB	dlen	TRBD2*02:17	0.0016996294
TRB	dlen	TRBD2*02:18	0.00034035576
TRB	d_given_j	TRBD1*01|TRBJ1-1*01	1
TRB	d_given_j	TRBD1*01|TRBJ1-2*01	1
TRB	d_given_j	TRBD1*01|TRBJ1-3*01	1
TRB	d_given_j	TRBD1*01|TRBJ1-4*01	1
TRB	d_given_j	TRBD1*01|TRBJ1-5*01	1
TRB	d_given_j	TRBD1*01|TRBJ1-6*02	1
TRB	d_given_j	TRBD1*01|TRBJ2-1*01	0.25786326
TRB	d_given_j	TRBD2*01|TRBJ2-1*01	0.42779543
TRB	d_given_j	TRBD2*02|TRBJ2-1*01	0.31434131
TRB	d_given_j	TRBD1*01|TRBJ2-2*01	0.439327
TRB	d_given_j	TRBD2*01|TRBJ2-2*01	0.289596
TRB	d_given_j	TRBD2*02|TRBJ2-2*01	0.271077
TRB	d_given_j	TRBD1*01|TRBJ2-3*01	0.31121169
TRB	d_given_j	TRBD2*01|TRBJ2-3*01	0.37198163
TRB	d_given_j	TRBD2*02|TRBJ2-3*01	0.31680668
TRB	d_given_j	TRBD1*01|TRBJ2-4*01	0.450347
TRB	d_given_j	TRBD2*01|TRBJ2-4*01	0.190911
TRB	d_given_j	TRBD2*02|TRBJ2-4*01	0.358742
TRB	d_given_j	TRBD1*01|TRBJ2-5*01	0.420769
TRB	d_given_j	TRBD2*01|TRBJ2-5*01	0.281511
TRB	d_given_j	TRBD2*02|TRBJ2-5*01	0.29772
TRB	d_given_j	TRBD1*01|TRBJ2-6*01	0.6542628
TRB	d_given_j	TRBD2*01|TRBJ2-6*01	0.059151282
TRB	d_given_j	TRBD2*02|TRBJ2-6*01	0.28658591
TRB	d_given_j	TRBD1*01|TRBJ2-7*01	0.492422
TRB	d_given_j	TRBD2*01|TRBJ2-7*01	0.22124
TRB	d_given_j	TRBD2*02|TRBJ2-7*01	0.286338
TRB	d_given_j	TRBD1*01|TRBJ2-7*02	0.070028993
TRB	d_given_j	TRBD2*01|TRBJ2-7*02	0.082793092
TRB	d_given_j	TRBD2*02|TRBJ2-7*02	0.84717792
TRB	d_marginal	TRBD1*01	0.61640166
TRB	d_marginal	TRBD2*01	0.19006128
TRB	d_marginal	TRBD2*02	0.19353706
TRB	beta		1
TRD	insVD	0	0.0205248
TRD	insVD	1	0.0235209
TRD	insVD	2	0.0312253
TRD	insVD	3	0.0501645
TRD	insVD	4	0.052448
TRD	insVD	5	0.0493767
TRD	insVD	6	0.0440798
TRD	insVD	7	0.0428221
TRD	insVD	8	0.0476459
TRD	insVD	9	0.0529854
TRD	insVD	10	0.0486473
TRD	insVD	11	0.05248
TRD	insVD	12	0.0509046
TRD	insVD	13	0.0468377
TRD	insVD	14	0.0492031
TRD	insVD	15	0.0479429
TRD	insVD	16	0.0364092
TRD	insVD	17	0.0337202
TRD	insVD	18	0.0336917
TRD	insVD	19	0.0290503
TRD	insVD	20	0.0263651
TRD	insVD	21	0.0227801
TRD	insVD	22	0.0185859
TRD	insVD	23	0.0185535
TRD	insVD	24	0.011279
TRD	insVD	25	0.0149074
TRD	insVD	26	0.00838173
TRD	insVD	27	0.0075604
TRD	insVD	28	0.00541034
TRD	insVD	29	0.00504809
TRD	insVD	30	0.00511863
TRD	insVD	31	0.00242137
TRD	insVD	32	0.00153722
TRD	insVD	33	0.00174577
TRD	insVD	34	0.00105699
TRD	insVD	35	0.00103757
